category,title,story,url
Sports,"Manchester United, Liverpool renew hostilities",LIVERPOOL head into today’s top of the Premier League and know that eight more wins will secure a perfect swansong for ...,https://www.sundaymail.co.zw/man-u-liverpool-renew-hostilities
Sports,Mugeri-Tiripano happy to be back,Blessing Malinganiza LADY CHEVRONS top order batter Chipo Mugeri-Tiripano is happy to have recovered in time for the ...,https://www.sundaymail.co.zw/mugeri-tiripano-happy-to-be-back
Sports,NEW: Zimbabwe move up FIFA rankings,Online Reporter The Warriors reaped the benefits of utilising the FIFA international break as they moved two places up ...,https://www.sundaymail.co.zw/new-zimbabwe-move-up-fifa-rankings
Sports,NEW: Grand plan for Zimbabwe’s young pool players,"Online Reporter THE United Chitungwiza Pool League (UCPL) is one of the most competitive leagues in the country, with ...",https://www.sundaymail.co.zw/new-grand-plan-for-zimbabwes-young-pool-players
Sports,"NEW: Phiri, Simon Junior fight set for arbitration",Online Reporter FAST-RISING Zimbabwean boxer Aliyah Phiri will know the fate of his disputed win against Harry Simon ...,https://www.sundaymail.co.zw/new-phiri-simon-junior-fight-set-for-arbitration
Sports,DeMbare not panicking,Langton Nyakwenda IT has been an indifferent Easter holiday for last season’s Castle Lager Premier Soccer League’s top ...,https://www.sundaymail.co.zw/dembare-not-panicking
Sports,Dynamos’ seven million souls in anguish,"AS we were all beginning to enjoy our Easter holiday on Friday, Dynamos, a once dominant force in local football, were ...",https://www.sundaymail.co.zw/dynamos-seven-million-souls-in-anguish
Sports,Reliving Lady  Chevrons’ golden moment,Sports Reporter WHEN the women’s cricket team sensationally overcame rivals South Africa to claim gold in the African ...,https://www.sundaymail.co.zw/reliving-lady-chevrons-golden-moment
Sports,Zimbabwe crush Papua New Guinea,Sports Reporter The Lady Chevrons began their three-match Twenty20 series with a resounding eight-wicket victory over ...,https://www.sundaymail.co.zw/zimbabwe-crush-papua-new-guinea
Sports,Council of Southern Africa Football Associations to honour stars,THE Council of Southern Africa Football Associations (COSAFA) are set to stage their inaugural annual awards that will ...,https://www.sundaymail.co.zw/cosafa-to-honour-stars
Sports,Chapepa sisters destined for greatness,"Ellina Mhlanga FOR rising tennis star Kuzivaishe Chapepa, what started as sibling rivalry with her elder sister Kudzai ...",https://www.sundaymail.co.zw/chapepa-sisters-destined-for-greatness
Sports,Out of the water and onto the rugby pitch,"Tinashe Kusema IF one was to throw a stone at a group of rugby-loving youngsters, the odds are pretty high that it will ...",https://www.sundaymail.co.zw/out-of-the-water-and-onto-the-rugby-pitch
Sports,From Phiri to Milanzi,"Langton Nyakwenda FOR years, Hassan Milanzi has been a backbencher, yet, according to those who know him better, the ...",https://www.sundaymail.co.zw/from-phiri-to-milanzi
Sports,Arteta wants  Arsenal to embrace massive moment,ARSENAL manager Mikel Arteta wants his team to enjoy the moment in today’s Premier League clash against a Manchester ...,https://www.sundaymail.co.zw/arteta-wants-arsenal-to-embrace-massive-moment
Sports,NEW: Green Fuel FC winger Tino Meke tipped to shine once more,"Online Reporter UNLIKE last season when they failed to get a win in their opening three games, Green Fuel FC have hit ...",https://www.sundaymail.co.zw/new-green-fuel-fc-winger-tino-meke-tipped-to-shine-once-more
Sports,Warriors to meet Kenya in final,Zambia . . . . . . . . . . . . . . . . . . . . . .   (2) 2 Zimbabwe . . . . . . . . . . . . . . . . . . .    (2) 2 ...,https://www.sundaymail.co.zw/warriors-to-meet-kenya-in-final
Sports,And still the undisputed champion of Africa!,Langton Nyakwenda THERE is a special vibe in the country following another milestone achievement by a local pugilist. ...,https://www.sundaymail.co.zw/and-still-the-undisputed-champion-of-africa
